year,title,imdb_id,id,rating,runtime,release_date,original_language,Western,Romance,War,Crime,TV Movie,Foreign,History,Thriller,Action,Horror,Fantasy,Animation,Adventure,Mystery,Drama,Family,Music,Comedy,avg_cast_gender,directing_avg_gender,production_avg_gender,writing_avg_gender,original_title
2002,Blade II,0187738,2151,1,117,2002,en,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1.8823529411764703,2.0,1.8333333333333333,2.0,Blade II
2002,Barbie as Rapunzel,0313255,2171,0,84,2002,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.6,2.0,,1.0,Barbie as Rapunzel
2002,"Good Girl, The",0279113,2222,3,93,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4375,2.0,1.4285714285714286,2.0,The Good Girl
2002,Two Weeks Notice,0313737,2263,3,101,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4210526315789471,2.0,1.0,2.0,Two Weeks Notice
2002,xXx,0295701,2268,1,124,2002,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.8666666666666667,1.5,1.5454545454545454,,xXx
2002,Far from Heaven,0297884,2319,3,107,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,1.8,2.0,Far from Heaven
2002,Harry Potter and the Chamber of Secrets,0295297,2332,3,161,2002,en,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1.7317073170731707,2.0,1.7142857142857142,1.5,Harry Potter and the Chamber of Secrets
2002,"Magdalene Sisters, The",0318411,2403,3,119,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.25,2.0,2.0,2.0,The Magdalene Sisters
2002,"Twilight Samurai, The",0351817,2418,3,129,2002,ja,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,2.0,,2.0,Tasogare Seibei
2002,24 Hour Party People,0274309,2450,1,117,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.8928571428571428,2.0,,2.0,24 Hour Party People
2002,Marion Bridge,0329355,2477,3,90,2003,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,,,2.0,Marion Bridge
2002,Road to Perdition,0257044,2486,0,117,2002,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7916666666666667,2.0,1.5,2.0,Road to Perdition
2002,Cabin Fever,0303816,2495,3,93,2003,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.818181818181818,2.0,1.5,2.0,Cabin Fever
2002,Panic Room,0258000,2508,3,111,2002,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6363636363636365,1.6666666666666667,1.6,2.0,Panic Room
2002,8 Mile,0298203,2545,1,110,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7272727272727273,1.6666666666666667,1.8,2.0,8 Mile
2002,Gangs of New York,0217505,2551,1,167,2002,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.793103448275862,2.0,1.8461538461538465,2.0,Gangs of New York
2002,Drumline,0303933,2888,1,118,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.818181818181818,2.0,1.75,1.0,Drumline
2002,Home Room,0264689,2907,3,133,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5454545454545454,2.0,,2.0,Home Room
2002,Red Dragon,0289765,4325,1,124,2002,en,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.9285714285714288,2.0,1.6666666666666667,2.0,Red Dragon
2002,Death to Smoochy,0266452,3049,2,109,2002,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.8,2.0,1.6666666666666667,2.0,Death to Smoochy
2002,About Schmidt,0257360,3060,1,125,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,1.0,2.0,,About Schmidt
2002,Spun,0283003,4319,3,101,2002,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5789473684210529,,2.0,,Spun
2002,Amandla! A Revolution in Four Part Harmony,0303297,3309,3,103,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,,2.0,,Amandla! A Revolution in Four-Part Harmony
2002,"Banger Sisters, The",0280460,3310,3,98,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,1.6666666666666667,2.0,The Banger Sisters
2002,All or Nothing,0286261,3312,3,128,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5217391304347827,2.0,1.5,2.0,All or Nothing
2002,WiseGirls,0284655,3374,3,96,2002,en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1.5,2.0,,2.0,WiseGirls
2002,Scooby-Doo,0267913,3449,3,88,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.5555555555555556,2.0,1.8571428571428572,2.0,Scooby-Doo
2002,Waking Up in Reno,0219400,3463,3,91,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.625,2.0,,2.0,Waking Up in Reno
2002,Carrie,0319970,3621,3,132,2002,en,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.4375,2.0,,2.0,Carrie
2002,"Sweetest Thing, The",0253867,3682,3,84,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5833333333333333,2.0,1.3333333333333333,1.0,The Sweetest Thing
2002,Die Another Day,0246460,3683,2,133,2002,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.7058823529411764,2.0,1.5,2.0,Die Another Day
2002,Irreversible,0290673,3832,1,97,2002,fr,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.8571428571428572,2.0,2.0,2.0,Irréversible
2002,Maid in Manhattan,0252076,4262,3,105,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.3333333333333333,1.0,1.6666666666666667,2.0,Maid in Manhattan
2002,Cube2: Hypercube,0285492,4277,3,94,2002,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6,2.0,,1.5,Cube 2: Hypercube
2002,"Dangerous Lives of Altar Boys, The",0238924,4351,1,104,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,,2.0,The Dangerous Lives of Altar Boys
2002,Armitage: Dual Matrix,0303678,4429,1,90,2002,ja,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1.5,,,2.0,アミテージ・ザ・サード DUAL-MATRIX
2002,Queen of the Damned,0238546,4441,3,101,2002,en,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1.6,2.0,1.8333333333333333,2.0,Queen of the Damned
2002,"Hunchback of  Notre Dame II, The",0257778,4447,1,68,2002,en,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1.7272727272727273,2.0,2.0,1.5,The Hunchback of Notre Dame II
2002,Crossroads,0275022,4592,3,93,2002,en,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1.5384615384615383,1.5,1.6,1.0,Crossroads
2002,Igby Goes Down,0280760,4662,2,97,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5454545454545454,,1.5,,Igby Goes Down
2002,Dark Water (Honogurai mizu no soko kara),0308379,4674,3,101,2002,ja,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.3333333333333333,2.0,2.0,2.0,仄暗い水の底から
2002,Bang Bang You&#39;re Dead,0288439,4695,1,87,2002,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7,2.0,1.75,,Bang Bang You're Dead
2002,Gerry,0302674,4738,0,103,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2.0,2.0,2.0,2.0,Gerry
2002,Solaris,0307479,4784,1,99,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.6666666666666667,2.0,1.5,2.0,Solaris
2002,Cypher,0284978,4785,1,95,2002,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.7272727272727273,2.0,1.6666666666666667,,Cypher
2002,We Were Soldiers,0277434,4806,3,138,2002,en,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.8974358974358976,1.5,1.6666666666666667,2.0,We Were Soldiers
2002,demonlover,0284034,4832,3,121,2002,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.6363636363636365,2.0,1.5,2.0,Demonlover
2002,Antwone Fisher,0168786,4895,1,120,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5555555555555556,2.0,,,Antwone Fisher
2002,25th Hour,0307901,5080,2,135,2002,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6923076923076923,2.0,1.75,2.0,25th Hour
2002,"Hot Chick, The",0302640,5151,3,104,2002,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.3333333333333333,2.0,1.5714285714285714,2.0,The Hot Chick
2002,Signs,0286106,5170,1,106,2002,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.6153846153846154,1.5,1.875,2.0,Signs
2002,Punch-Drunk Love,0272338,5227,1,95,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7777777777777777,2.0,1.6666666666666667,2.0,Punch-Drunk Love
2002,A Walk to Remember,0281358,5254,3,101,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,2.0,1.8,1.6666666666666667,A Walk to Remember
2002,Undercover Brother,0279493,5276,3,86,2002,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.7777777777777777,2.0,1.8,2.0,Undercover Brother
2002,They,0283632,5293,3,89,2002,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.6428571428571428,2.0,1.6666666666666667,2.0,They
2002,Teknolust,0270688,5300,3,85,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6,1.0,,1.0,Teknolust
2002,Below,0276816,5339,0,105,2002,en,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.9090909090909092,,1.5555555555555556,2.0,Below
2002,Moonlight Mile,0179098,5454,3,117,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7,,1.5,,Moonlight Mile
2002,"Pianist, The",0253474,5539,1,150,2002,en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.875,1.5,1.75,2.0,The Pianist
2002,Ju-on: The Grudge,0364385,5571,3,92,2002,ja,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4444444444444444,2.0,2.0,2.0,呪怨じゅおん
2002,"Master of Disguise, The",0295427,5621,1,80,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.5714285714285714,2.0,,2.0,The Master of Disguise
2002,Dirty Pretty Things,0301199,5757,3,97,2002,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8,,1.375,2.0,Dirty Pretty Things
2002,Confessions of a Dangerous Mind,0270288,5793,2,113,2002,en,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.6,2.0,1.875,2.0,Confessions of a Dangerous Mind
2002,Confessions of a Dangerous Mind,0270288,5793,2,113,2002,en,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.6,2.0,1.875,2.0,Confessions of a Dangerous Mind
2002,Confessions of a Dangerous Mind,0270288,5793,2,113,2002,en,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.6,2.0,1.875,2.0,Confessions of a Dangerous Mind
2002,Confessions of a Dangerous Mind,0270288,5793,2,113,2002,en,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.6,2.0,1.875,2.0,Confessions of a Dangerous Mind
2002,"Mothman Prophecies, The",0265349,5954,2,119,2002,en,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.6923076923076923,1.5,1.6,2.0,The Mothman Prophecies
2002,Life or Something Like It,0282687,6060,3,103,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5833333333333333,2.0,1.0,2.0,Life or Something Like It
2002,Charlotte Sometimes,0284478,6088,2,85,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.25,2.0,,2.0,Charlotte Sometimes
2002,One Hour Photo,0265459,6239,1,96,2002,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.8,2.0,1.3333333333333333,2.0,One Hour Photo
2002,Dracula: Pages from a Virgin&#39;s Diary,0293113,6273,1,75,2002,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1666666666666667,2.0,,2.0,Dracula: Pages from a Virgin's Diary
2002,"Wild Thornberrys Movie, The",0282120,6382,3,85,2002,en,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1.3125,1.5,,1.0,The Wild Thornberrys Movie
2002,Asterix &amp; Obelix: Mission Cleopatra (Ast&eacute;rix et Ob&eacute;lix: Mission Cl&eacute;op&acirc;tre),0250223,6590,3,108,2002,fr,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.7826086956521738,2.0,2.0,2.0,Astérix & Obélix Mission Cléopâtre
2002,Cadet Kelly,0294425,6602,3,101,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,2.0,,1.5,Cadet Kelly
2002,El bonaerense,0315850,6751,1,105,2002,es,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,2.0,El Bonaerense
2002,Time Changer,0295725,6766,0,95,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.8333333333333333,2.0,,2.0,Time Changer
2002,Big Girls Don&#39;t Cry,0291213,6810,3,87,2002,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4285714285714286,1.0,1.0,1.0,Große Mädchen weinen nicht
2002,Embrassez qui vous voudrez,0290916,6890,3,103,2002,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,2.0,2.0,Embrassez qui vous voudrez
2002,"Scorpion King, The",0277296,6919,0,92,2002,en,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.8666666666666667,2.0,1.6666666666666667,2.0,The Scorpion King
2002,Unfaithful,0250797,6971,3,124,2002,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5833333333333333,1.5,1.875,2.0,Unfaithful
2002,K-19: The Widowmaker,0267626,7118,0,138,2002,en,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.0,1.0,1.8,2.0,K-19: The Widowmaker
2002,Los lunes al sol,0319769,7214,1,113,2002,es,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,2.0,2.0,2.0,Los lunes al sol
2002,Spider,0278731,7267,2,98,2002,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.6923076923076923,2.0,1.5,2.0,Spider
2002,Sweet Sixteen,0313670,7517,0,106,2002,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,1.0,2.0,Sweet Sixteen
2002,Sweet Home Alabama,0256415,7548,3,108,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3333333333333333,2.0,1.8,2.0,Sweet Home Alabama
2002,About a Boy,0276751,7613,2,101,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.2962962962962965,2.0,1.6666666666666667,2.0,About a Boy
2002,Amen.,0280653,7615,1,132,2002,fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.8,,1.0,,Amen.
2002,Dragonfly,0259288,7629,1,104,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4761904761904765,2.0,1.75,2.0,Dragonfly
2002,A la folie... pas du tout,0291579,7638,3,92,2002,fr,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.4,,2.0,,À la folie... pas du tout
2002,A mi madre le gustan las mujeres,0306432,7649,3,93,2002,it,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.5,1.0,,,A mi madre le gustan las mujeres
2002,No Night Is Too Long,0313410,7652,1,85,2002,en,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.4,2.0,,2.0,No Night Is Too Long
2002,Dog Soldiers,0280609,7756,0,105,2002,en,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.8888888888888888,1.5,2.0,2.0,Dog Soldiers
2002,Windtalkers,0245562,7757,0,134,2002,en,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.9,1.5,1.4,2.0,Windtalkers
2002,Hable con ella [Talk to Her],0287467,7774,3,112,2002,es,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,2.0,1.6666666666666667,2.0,Hable con ella
2002,Friday After Next,0293815,7789,2,85,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7272727272727273,,2.0,2.0,Friday After Next
2002,Femme Fatale,0280665,7997,3,114,2002,en,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6923076923076923,2.0,1.6666666666666667,2.0,Femme Fatale
2002,Morvern Callar,0300214,8704,3,97,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,1.0,2.0,1.0,Morvern Callar
2002,Cheats,0250292,8773,3,86,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.5384615384615383,2.0,1.3333333333333333,2.0,Cheats
2002,"Slap Her, She&#39;s French!",0187512,8856,3,92,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3076923076923077,1.0,2.0,,Slap Her... She's French
2002,Ghost Ship,0288477,8963,3,91,2002,en,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.6666666666666667,1.5,1.75,,Ghost Ship
2002,A Ring of Endless Light,0282123,9016,3,88,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.75,2.0,,,A Ring of Endless Light
2002,Tru Confessions,0296251,9043,3,112,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.4,2.0,,2.0,Tru Confessions
2002,"Time Machine, The",0268695,9620,1,96,2002,en,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.6521739130434785,2.0,1.6666666666666667,2.0,The Time Machine
2002,Enough,0278435,9826,2,114,2002,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7333333333333334,1.5,1.75,2.0,Enough
2002,"Sum of All Fears, The",0164184,10041,1,124,2002,en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.85,2.0,1.5,2.0,The Sum of All Fears
2002,Brown  Sugar,0297037,9903,2,109,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7692307692307692,,,2.0,Brown Sugar
2002,Dummy,0246592,9919,3,91,2002,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.375,2.0,2.0,2.0,Dummy
2002,Big Fat Liar,0265298,9990,3,88,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.5625,2.0,2.0,2.0,Big Fat Liar
2002,Hysterical Blindness,0290664,10141,3,99,2002,en,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2,1.0,,,Hysterical Blindness
2002,Bad Company,0280486,10338,1,116,2002,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1.7692307692307692,2.0,1.8333333333333333,2.0,Bad Company
2002,Big Trouble,0246464,10282,3,85,2002,en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.7857142857142858,2.0,2.0,2.0,Big Trouble
2002,Jackass: The Movie,0322802,10326,0,87,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9285714285714288,2.0,2.0,2.0,Jackass: The Movie
2002,Ali G Indahouse,0284837,10332,1,85,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,2.0,1.8571428571428572,2.0,Ali G Indahouse
2002,American Psycho II: All American Girl,0283877,10925,3,88,2002,en,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.5555555555555556,2.0,2.0,,American Psycho 2: All American Girl
2002,In My Skin,0337961,11296,3,93,2002,fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.5,1.0,1.0,1.0,Dans ma peau
2003,S.W.A.T.,0257076,41,3,117,2003,en,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.8666666666666667,1.5,1.6363636363636365,2.0,S.W.A.T.
2003,Runaway Jury,0313542,45,1,127,2003,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.75,2.0,1.6,2.0,Runaway Jury
2003,"Italian Job, The",0317740,48,1,110,2003,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7857142857142858,1.5,1.7,1.5,The Italian Job
2003,Underworld,0320691,44,3,121,2003,en,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.631578947368421,2.0,1.7142857142857142,2.0,Underworld
2003,"Recruit, The",0292506,55,1,115,2003,en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.7407407407407407,1.5,1.5555555555555556,2.0,The Recruit
2003,"Matrix Reloaded, The",0234215,58,2,138,2003,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.7804878048780488,1.3333333333333333,1.5,1.0,The Matrix Reloaded
2003,"Matrix Revolutions, The",0242653,59,3,129,2003,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.7142857142857142,1.3333333333333333,1.5,1.0,The Matrix Revolutions
2003,X2 (X-Men 2),0290334,102,3,133,2003,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.7142857142857142,1.5,1.6666666666666667,2.0,X2
2003,Shanghai Knights,0300471,123,1,115,2003,en,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.75,2.0,1.5,2.0,Shanghai Knights
2003,Identity,0309698,126,1,90,2003,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.7894736842105263,1.5,1.0,2.0,Identity
2003,Bruce Almighty,0315327,142,3,101,2003,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.6,2.0,1.818181818181818,2.0,Bruce Almighty
2003,Monster,0340855,271,3,110,2003,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.375,1.0,1.8,1.0,Monster
2003,Calendar Girls,0337909,292,3,108,2003,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6785714285714286,2.0,1.0,2.0,Calendar Girls
2003,"Core, The",0298814,320,3,136,2003,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.7352941176470589,1.5,1.4285714285714286,2.0,The Core
2003,Scary Movie 3,0306047,325,3,84,2003,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4705882352941178,2.0,1.7,2.0,Scary Movie 3
2003,Lara Croft Tomb Raider: The Cradle of Life,0325703,411,3,117,2003,en,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1.9090909090909092,2.0,2.0,2.0,Lara Croft Tomb Raider: The Cradle of Life
2003,Kill Bill: Vol. 1,0266697,508,3,111,2003,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.55,2.0,1.5,1.6666666666666667,Kill Bill: Vol. 1
2003,Pirates of the Caribbean: The Curse of the Black Pearl,0325980,510,3,143,2003,en,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.8571428571428572,1.5,1.6666666666666667,2.0,Pirates of the Caribbean: The Curse of the Black Pearl
2003,Uptown Girls,0263757,624,3,92,2003,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,2.0,,1.0,Uptown Girls
2003,Finding Nemo,0266543,778,1,100,2003,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.761904761904762,2.0,1.8,2.0,Finding Nemo
2003,Love Actually,0314331,779,3,135,2003,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5454545454545454,2.0,1.75,2.0,Love Actually
2003,"Room, The",0368226,837,3,99,2003,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0,The Room
2003,Master and Commander: The Far Side of the World,0311113,841,0,138,2003,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1.5,1.75,2.0,Master and Commander: The Far Side of the World
2003,Under the Tuscan Sun,0328589,895,3,113,2003,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4615384615384617,1.0,1.3333333333333333,1.0,Under the Tuscan Sun
2003,Les triplettes de Belleville,0286244,941,3,80,2003,fr,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1.3333333333333333,,,,Les triplettes de Belleville
2003,Sinbad: Legend of the Seven Seas,0165982,958,2,86,2003,en,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1.8,2.0,1.3333333333333333,2.0,Sinbad: Legend of the Seven Seas
2003,Swimming Pool,0324133,983,3,102,2003,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,2.0,1.6,2.0,Swimming Pool
2003,Lost In Translation,0335266,1041,3,102,2003,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5555555555555556,1.0,1.8333333333333333,1.0,Lost in Translation
2003,"Jungle Book 2, The",0283426,1061,0,72,2003,en,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1.8888888888888888,,2.0,2.0,The Jungle Book 2
2003,Hollywood Homicide,0329717,1073,1,116,2003,en,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1.8064516129032255,2.0,2.0,2.0,Hollywood Homicide
2003,Holes,0311289,1136,2,117,2003,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1.736842105263158,2.0,2.0,2.0,Holes
2003,How to Lose a Guy in 10 Days,0251127,1153,3,116,2003,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4736842105263157,2.0,1.6666666666666667,1.5,How to Lose a Guy in 10 Days
2003,View from the Top,0264150,1432,3,87,2003,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,2.0,1.6,,View from the Top
