id,imdb_id,runtime,release_date,original_language,Western,Romance,War,Crime,TV Movie,Western,Foreign,History,Thriller,Action,Horror,Fantasy,Animation,Adventure,Mystery,Drama,Family,Music,Comedy,avg_cast_gender,directing_avg_gender,production_avg_gender,writing_avg_gender
79694,tt1433822,82.0,2012,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.625,,,
83540,tt1819513,95.0,2011,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.5,1.0,,1.0
83403,tt1619277,77.0,2011,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3333333333333333,2.0,,2.0
12677,tt0473333,97.0,2006,es,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.6,2.0,,2.0
27349,tt0068661,91.0,1972,en,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8235294117647058,2.0,2.0,2.0
67429,tt0191053,101.0,1977,fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.6,,,
83660,tt2028530,121.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,
84174,tt1920849,87.0,2012,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3636363636363635,,1.6666666666666667,
83686,tt1840417,96.0,2012,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.75,2.0,2.0,2.0
84344,tt1729226,92.0,2012,da,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,2.0,2.0
53336,tt0057517,88.0,1963,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.8571428571428572,2.0,2.0,2.0
35623,tt1043869,100.0,2008,he,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.75,2.0,,
86785,tt0059459,110.0,1965,it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2.0,,2.0
27146,tt0064674,95.0,1969,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,,,
114150,tt1981677,112.0,2012,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4666666666666666,2.0,1.8333333333333333,1.0
77948,tt1366365,93.0,2012,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,1.8333333333333333,2.0
84281,tt2063666,95.0,2012,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4444444444444444,2.0,,1.0
46493,tt0049537,117.0,1956,ja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,,,
85341,tt0080132,96.0,1979,en,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7272727272727273,2.0,,
37661,tt0424176,166.0,2005,en,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.875,2.0,1.3333333333333333,1.5
67166,tt0114308,10.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.8,2.0,,
59967,tt1276104,118.0,2012,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.7586206896551724,2.0,1.5714285714285714,2.0
84188,tt1971352,90.0,2012,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,,2.0,
122080,tt2395459,100.0,2012,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2.0,,
87428,tt1232200,116.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.48,2.0,,
26505,tt0940657,93.0,2009,en,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1.75,2.0,2.0,2.0
15895,tt0087127,80.0,1983,en,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.5714285714285714,,2.0,2.0
28218,tt0092860,85.0,1987,en,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1.6,2.0,2.0,2.0
70808,tt1885281,118.0,2011,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,2.0,,2.0
81215,tt1572154,100.0,2011,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,,,2.0
94108,tt0043532,105.0,1951,it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,,,
71827,tt0059936,30.0,1966,ja,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
149145,tt0071600,80.0,1974,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,2.0,,2.0
84329,tt1990314,85.0,2012,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5454545454545454,,1.3333333333333333,
77461,tt1772424,110.0,2011,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,1.0,,1.0
24421,tt1082599,84.0,2008,en,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.75,2.0,1.8,2.0
96973,tt1393742,92.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4,2.0,,
16640,tt0477065,86.0,2006,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.5,,,2.0
71679,tt1855325,95.0,2012,en,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.5,2.0,1.75,2.0
87825,tt2083383,111.0,2012,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7777777777777777,2.0,1.6,2.0
88075,tt0043118,81.0,1950,en,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,
89455,tt1680045,110.0,2012,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7857142857142858,2.0,2.0,2.0
148857,tt0460747,84.0,2004,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,,
157903,tt0008634,71.0,1917,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,,
43599,tt0023986,75.0,1933,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,,2.0
70090,tt0029394,105.0,1937,fr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.5,,,2.0
84347,tt2112868,102.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,2.0,,
100529,tt1710417,87.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,2.0,1.3333333333333333,1.5
68722,tt1560747,137.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4210526315789473,1.5,1.5,2.0
85339,tt0081180,94.0,1980,en,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,2.0,2.0,2.0
49049,tt1343727,95.0,2012,en,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7692307692307692,,1.0,2.0
179251,tt0025964,85.0,1934,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,2.0
137145,tt1877543,90.0,2011,pt,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.6666666666666667,,1.6666666666666667,
60599,tt1764183,100.0,2012,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6,2.0,1.6,2.0
98369,tt1758575,106.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5454545454545454,2.0,,2.0
42399,tt1267498,90.0,2009,it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.7142857142857142,2.0,,2.0
129535,tt0032916,77.0,1941,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5555555555555556,2.0,,2.0
106124,tt0059581,105.0,1966,cs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.75,,1.75
53909,tt0176016,93.0,1988,en,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.7,,2.0,
4822,tt0048260,103.0,1955,en,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.6,2.0,2.0,2.0
55723,tt1792799,93.0,2011,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4285714285714286,,2.0,
19823,tt0963965,81.0,2009,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,,2.0
112973,tt0114132,94.0,1996,en,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.7777777777777777,,1.6666666666666667,
38091,tt0209174,105.0,1999,es,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.5,2.0,,2.0
77016,tt1855199,109.0,2012,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5625,,1.75,
52432,tt0029000,110.0,1937,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8461538461538463,2.0,2.0,2.0
84348,tt2105044,116.0,2012,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.7222222222222223,2.0,1.5,2.0
84892,tt1659337,102.0,2012,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,1.5,2.0
103663,tt2106476,115.0,2012,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667,2.0,2.0,2.0
111174,tt2343601,93.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2.0,
91911,tt1510907,97.0,2010,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,,1.0
88036,tt1876451,116.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.5,2.0,1.0,1.0
51996,tt1512240,93.0,2011,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8571428571428572,1.0,,1.0
75638,tt1748179,119.0,2012,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6153846153846154,,1.0,
82675,tt1397280,91.0,2012,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.7727272727272727,2.0,2.0,2.0
82390,tt1496422,107.0,2012,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6,2.0,1.9090909090909092,2.0
101803,tt0300444,90.0,1993,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,
83589,tt2124908,105.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,,1.5,
38719,tt0025681,89.0,1934,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,,
76703,tt0030642,95.0,1938,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,,,
17165,tt1339302,94.0,2008,ja,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.65,2.0,,2.0
223195,tt0385073,124.0,1988,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,
255948,tt1039790,90.0,2008,ja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.0,,1.0
128203,tt1864557,110.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6,2.0,,2.0
88273,tt1276419,137.0,2012,da,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.75,2.0,1.0,2.0
82505,tt1582507,101.0,2012,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.4,1.5,2.0,2.0
128564,tt2098627,83.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,2.0,2.0,2.0
5422,tt0079642,112.0,1980,it,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.25,2.0,,
86703,tt2043757,90.0,2012,en,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.5,2.0,2.0,2.0
83670,tt0043619,78.0,1951,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,1.5,,1.0
127700,tt1695409,85.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8571428571428572,,,
42203,tt0077421,119.0,1978,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7777777777777777,2.0,,2.0
91913,tt1695831,95.0,2011,is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,,2.0
83801,tt1582244,102.0,2011,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5454545454545454,,2.0,
79172,tt1462014,86.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,,1.75,
104557,tt0020838,79.0,1930,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,2.0,,
64071,tt0047590,77.0,1954,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,2.0,2.0,2.0
168217,tt0016022,104.0,1925,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.75,,,1.0
86597,tt1658837,106.0,2012,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.2857142857142858,,1.6666666666666667,
110160,tt1650048,168.0,2012,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4375,2.0,2.0,2.0
101731,tt1839654,109.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5555555555555556,2.0,1.0,2.0
74830,tt1531930,80.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,2.0,,
82096,tt0025617,85.0,1934,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6363636363636365,2.0,,2.0
80271,tt1592873,97.0,2012,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.2162162162162162,1.0,1.3333333333333333,1.0
64897,tt0034093,91.0,1941,fr,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.5,2.0,,
105348,tt0063371,70.0,1966,cs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,,,1.0
110146,tt1673697,103.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.3333333333333333,,1.4285714285714286,
142585,tt0069368,73.0,1972,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,2.0,,2.0
84342,tt2062996,106.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,
15936,tt0790723,95.0,2008,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6,2.0,2.0,2.0
104306,tt0060770,98.0,1967,cs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,2.0,,2.0
97365,tt2053425,123.0,2012,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,2.0
131360,tt0018530,60.0,1927,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,,,
124597,tt0063195,84.0,1968,ja,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,,,
81678,tt0037035,110.0,1945,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.6,,,2.0
41996,tt0036135,116.0,1943,en,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.375,2.0,2.0,2.0
103640,tt2308773,132.0,2012,hi,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.3333333333333333,2.0,2.0,2.0
10089,tt0829424,86.0,2006,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7142857142857142,2.0,1.5,
84577,tt1988781,90.0,2012,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6,,2.0,
70667,tt1613750,118.0,2012,en,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.9,,2.0,
101267,tt2215719,93.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,1.5,2.0,
130717,tt0019725,105.0,1929,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7142857142857142,2.0,2.0,2.0
57230,tt0062453,77.0,1967,ru,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1.5,2.0,,2.0
43687,tt0024962,95.0,1934,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4444444444444444,2.0,2.0,2.0
134738,tt0076639,104.0,1977,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4285714285714286,2.0,2.0,1.0
71720,tt0360946,90.0,1958,ja,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,2.0,,2.0
197726,tt0264804,85.0,2000,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,
53898,tt0067699,94.0,1971,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,2.0,,2.0
170517,tt0061514,95.0,1967,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3571428571428572,2.0,2.0,
110336,tt0050201,68.0,1957,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,2.0,2.0,2.0
91250,tt0492060,57.0,2005,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,
131671,tt0246601,75.0,1995,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0
537,tt0436445,93.0,2005,fr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,2.0,1.3333333333333333,1.5
84180,tt1918727,93.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7272727272727273,2.0,1.0,2.0
90125,tt1183919,144.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,
62214,tt1142977,87.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.7777777777777777,2.0,1.75,1.8333333333333333
15004,tt1282052,90.0,2009,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6904761904761905,,2.0,
61372,tt1831611,83.0,2011,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,,2.0
151232,tt0103601,135.0,1992,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,,2.0
82507,tt1922777,110.0,2012,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.75,2.0,1.75,2.0
13830,tt0281190,95.0,2002,en,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2.0,,1.75,
64291,tt0053242,92.0,1959,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.6666666666666667,2.0,2.0,
38753,tt1396221,94.0,2010,en,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6603773584905661,1.5,1.4545454545454546,2.0
102639,tt1440379,111.0,2010,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,1.3333333333333333,2.0
76492,tt0837562,91.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1.6875,,1.0,
110354,tt2014338,99.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7647058823529411,,2.0,
69778,tt1231586,95.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,2.0,2.0,2.0
16387,tt0060278,81.0,1966,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8571428571428572,2.0,2.0,2.0
97683,tt1995304,98.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.75,2.0,2.0,2.0
33390,tt0026197,73.0,1935,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1.8666666666666667,2.0,,2.0
33391,tt0024968,79.0,1934,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1.8333333333333333,2.0,,2.0
39062,tt0099310,99.0,1990,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.8571428571428572,,2.0,2.0
109600,tt0059709,120.0,1965,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,2.0,1.5
49971,tt0102958,94.0,1991,en,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2.0,2.0,,2.0
40709,tt1192431,116.0,2008,ru,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.6666666666666667,2.0,,2.0
48202,tt0054768,63.0,1961,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.5,2.0,2.0,2.0
71723,tt0054325,79.0,1960,ja,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,2.0,,2.0
34078,tt0052169,68.0,1958,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,,
30953,tt0266010,64.0,1999,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.6666666666666667,,
68734,tt1024648,120.0,2012,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8372093023255813,1.5,1.6666666666666667,
86838,tt1931533,110.0,2012,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7142857142857142,2.0,1.75,2.0
84317,tt1907731,83.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.375,,1.6666666666666667,1.0
79697,tt1349451,90.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4285714285714286,2.0,1.5,
134371,tt1985017,112.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.8333333333333333,2.0,2.0,1.6666666666666667
109843,tt1760967,121.0,2012,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,,2.0
84306,tt1872818,97.0,2012,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5454545454545454,2.0,1.7142857142857142,2.0
40075,tt0085183,98.0,1982,it,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.8,2.0,,2.0
39779,tt0054197,112.0,1960,en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7272727272727273,,,2.0
86726,tt1250861,88.0,2011,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,2.0,2.0,2.0
116463,tt2151543,86.0,2012,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6666666666666667,1.75,1.8666666666666667,2.0
38280,tt0457302,85.0,2006,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6,2.0,,
99579,tt1753813,100.0,2012,fr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.2222222222222223,2.0,1.0,2.0
72391,tt1704614,86.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2.0,2.0,1.5,1.6666666666666667
84284,tt2125653,110.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0
84351,tt2130321,150.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,,1.75,2.0
131837,tt0056403,105.0,1962,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7142857142857142,,,2.0
89723,tt0031387,68.0,1939,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.7142857142857142,2.0,,2.0
57089,tt0844993,86.0,2011,en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.7333333333333334,,,2.0
95503,tt0060082,105.0,1967,ja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,
49250,tt1232775,96.0,2010,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7142857142857142,1.5,,2.0
75736,tt1886493,93.0,2011,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.7272727272727273,2.0,1.8,2.0
202973,tt0081417,96.0,1980,en,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.6666666666666667,,,2.0
27543,tt0043075,85.0,1950,en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.6666666666666667,,,2.0
122928,tt1899324,92.0,2012,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,,1.75,
108512,tt0063169,80.0,1968,ja,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.6666666666666667,2.0,,2.0
149190,tt0046447,87.0,1950,it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6,,,
45000,tt0035521,120.0,1942,fr,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,2.0,,
98303,tt0323495,92.0,2002,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1666666666666667,2.0,,1.0
32904,tt1120945,76.0,2010,en,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.6666666666666667,,,
50845,tt1517214,87.0,2010,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.6,2.0,,2.0
95508,tt0057238,75.0,1960,ja,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.0,,
80280,tt1649444,80.0,2012,es,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5384615384615385,2.0,2.0,2.0
110525,tt0032490,89.0,1940,en,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.8888888888888888,2.0,2.0,2.0
